Student_ID,Student_Name,Gender,Branch,CGPA,Skills,Placement_Status,Company_Name,Package_LPA,Placement_Year
S0827,Student_827,Female,IT,5.66,"Java, SQL, Communication",Not Placed,Not selected,0,2023
S0828,Student_828,Male,Civil,7.92,"Python, Excel, SQL",Placed,TCS,7.81,2025
S0829,Student_829,Female,Civil,8.94,"C++, Python, Data Analysis",Not Placed,Not selected,0,2024
S0830,Student_830,Female,Mech,8.24,"Communication, C++, Data Analysis",Placed,Deloitte,11.54,2023
S0831,Student_831,Male,ECE,6.05,"Python, Power BI, Excel",Placed,Accenture,4.17,2024
S0832,Student_832,Male,IT,7.88,"Communication, C++, Excel",Not Placed,Not selected,0,2023
S0833,Student_833,Female,CSE,8.24,"Power BI, Python, SQL",Placed,TCS,5.74,2024
S0834,Student_834,Female,ECE,8.36,"Java, Python, SQL",Placed,Wipro,10.9,2025
S0835,Student_835,Male,EEE,6.72,"C++, Communication, SQL",Placed,Cognizant,7.79,2024
S0836,Student_836,Male,Mech,6.64,"Power BI, Python, Excel",Not Placed,Not selected,0,2023
S0837,Student_837,Male,EEE,6.39,"C++, Communication, Python",Placed,Cognizant,8.13,2025
S0838,Student_838,Male,EEE,9.38,"Excel, Power BI, SQL",Not Placed,Not selected,0,2024
S0839,Student_839,Female,IT,7.85,"SQL, Python, Excel",Placed,Cognizant,6.14,2025
S0840,Student_840,Female,ECE,7.33,"Excel, Data Analysis, C++",Placed,IBM,3.89,2023
S0841,Student_841,Female,CSE,8.65,"Java, Python, Excel",Placed,Cognizant,8.36,2023
S0842,Student_842,Male,Civil,9.63,"Java, Data Analysis, Machine Learning",Not Placed,Not selected,0,2023
S0843,Student_843,Female,Mech,8.73,"C++, Java, Power BI",Placed,TCS,9.68,2024
S0844,Student_844,Female,IT,7.1,"SQL, Python, Excel",Not Placed,Not selected,0,2023
S0845,Student_845,Male,ECE,9.06,"Java, Machine Learning, SQL",Not Placed,Not selected,0,2024
S0846,Student_846,Male,EEE,5.76,"Java, Communication, SQL",Not Placed,Not selected,0,2024
S0847,Student_847,Female,ECE,5.69,"Machine Learning, SQL, C++",Placed,Cognizant,9.77,2024
S0848,Student_848,Female,IT,6.53,"Machine Learning, SQL, Communication",Placed,HCL,6.91,2023
S0849,Student_849,Male,Mech,8.4,"Power BI, Data Analysis, Python",Placed,Deloitte,4.66,2023
S0850,Student_850,Female,Mech,6.55,"Python, Communication, Data Analysis",Not Placed,Not selected,0,2024
S0851,Student_851,Female,EEE,6.03,"Python, Communication, Power BI",Placed,HCL,8.91,2025
S0852,Student_852,Female,ECE,6.51,"Communication, Python, Excel",Placed,Wipro,4.91,2024
S0853,Student_853,Female,ECE,5.82,"C++, Machine Learning, Power BI",Not Placed,Not selected,0,2024
S0854,Student_854,Female,EEE,7.12,"Power BI, C++, Python",Placed,Wipro,10.99,2025
S0855,Student_855,Female,Mech,8.98,"Power BI, Excel, Communication",Placed,TCS,5.54,2025
S0856,Student_856,Female,CSE,8.47,"C++, Machine Learning, SQL",Placed,Tech Mahindra,8.08,2025
S0857,Student_857,Male,EEE,8.47,"Data Analysis, Excel, Python",Placed,Accenture,9.26,2023
S0858,Student_858,Female,EEE,6.58,"Communication, Python, C++",Not Placed,Not selected,0,2025
S0859,Student_859,Female,CSE,9.45,"C++, Machine Learning, Data Analysis",Not Placed,Not selected,0,2024
S0860,Student_860,Male,CSE,5.5,"Data Analysis, Power BI, Excel",Placed,Cognizant,5.67,2024
S0861,Student_861,Female,CSE,8.07,"C++, SQL, Communication",Not Placed,Not selected,0,2025
S0862,Student_862,Male,Mech,5.66,"Python, Power BI, Data Analysis",Placed,Infosys,8.74,2023
S0863,Student_863,Female,ECE,8.53,"Machine Learning, Python, Java",Not Placed,Not selected,0,2024
S0864,Student_864,Female,EEE,9.21,"Machine Learning, Excel, Communication",Placed,IBM,4.22,2024
S0865,Student_865,Male,Mech,8.19,"Communication, Java, Python",Placed,HCL,8.93,2024
S0866,Student_866,Male,ECE,5.78,"Power BI, Machine Learning, Communication",Placed,IBM,6.16,2025
S0867,Student_867,Male,Civil,7.25,"Excel, Machine Learning, Java",Placed,TCS,5.11,2025
S0868,Student_868,Female,EEE,8.76,"C++, Python, Excel",Not Placed,Not selected,0,2023
S0869,Student_869,Male,CSE,6.23,"Machine Learning, C++, Python",Placed,TCS,9.17,2025
S0870,Student_870,Female,EEE,7.81,"Power BI, Java, Communication",Placed,IBM,3.28,2023
S0871,Student_871,Female,Mech,7.44,"Python, Java, Machine Learning",Placed,Cognizant,10.39,2025
S0872,Student_872,Female,Mech,9.25,"Machine Learning, Excel, Power BI",Not Placed,Not selected,0,2025
S0873,Student_873,Female,Civil,8.12,"C++, Power BI, Python",Placed,Tech Mahindra,5.76,2024
S0874,Student_874,Female,Civil,9.46,"Machine Learning, SQL, Data Analysis",Placed,Cognizant,3.4,2025
S0875,Student_875,Male,IT,7.66,"Java, Machine Learning, SQL",Placed,Cognizant,9.6,2024
S0876,Student_876,Male,ECE,7.92,"Machine Learning, Java, SQL",Placed,HCL,3.86,2024
S0877,Student_877,Male,IT,6.23,"Power BI, Excel, Data Analysis",Placed,Deloitte,7.99,2023
S0878,Student_878,Female,Mech,6.32,"C++, SQL, Data Analysis",Placed,TCS,5.38,2025
S0879,Student_879,Male,Mech,6.92,"Java, Machine Learning, C++",Not Placed,Not selected,0,2023
S0880,Student_880,Male,Mech,8.97,"Power BI, C++, Communication",Placed,Tech Mahindra,8.33,2024
S0881,Student_881,Male,CSE,7.98,"Excel, SQL, Communication",Not Placed,Not selected,0,2023
S0882,Student_882,Female,Mech,9.29,"Java, Data Analysis, SQL",Placed,Tech Mahindra,8.88,2024
S0883,Student_883,Male,CSE,6.36,"C++, Python, Machine Learning",Placed,Tech Mahindra,11.75,2023
S0884,Student_884,Male,IT,6.98,"Data Analysis, Power BI, Excel",Placed,Infosys,11.46,2025
S0885,Student_885,Female,Civil,5.63,"Machine Learning, Java, Data Analysis",Placed,TCS,3.97,2023
S0886,Student_886,Female,Civil,8.37,"Java, Machine Learning, C++",Placed,Cognizant,11.97,2023
S0887,Student_887,Male,EEE,7.48,"SQL, Power BI, Python",Placed,TCS,7.47,2023
S0888,Student_888,Male,CSE,5.98,"Excel, Data Analysis, Communication",Not Placed,Not selected,0,2024
S0889,Student_889,Male,Civil,9.37,"Java, SQL, Machine Learning",Placed,Deloitte,4.55,2023
S0890,Student_890,Male,Civil,8.35,"Python, SQL, Excel",Placed,TCS,11.73,2023
S0891,Student_891,Male,Civil,9.72,"Java, Power BI, Data Analysis",Placed,Wipro,5.91,2025
S0892,Student_892,Female,Civil,5.71,"Power BI, SQL, Communication",Not Placed,Not selected,0,2023
S0893,Student_893,Male,Civil,7.78,"SQL, Power BI, Excel",Placed,Infosys,9.24,2024
S0894,Student_894,Female,Civil,8,"Excel, Python, Data Analysis",Not Placed,Not selected,0,2024
S0895,Student_895,Male,EEE,6.2,"Python, C++, Data Analysis",Placed,Capgemini,7.05,2025
S0896,Student_896,Female,CSE,7.62,"Power BI, C++, Communication",Placed,Tech Mahindra,5.27,2025
S0897,Student_897,Female,Civil,5.83,"Excel, Data Analysis, Power BI",Not Placed,Not selected,0,2025
S0898,Student_898,Female,EEE,6.14,"Communication, Python, Machine Learning",Placed,HCL,9.65,2025
S0899,Student_899,Male,IT,6.89,"Power BI, SQL, Communication",Placed,TCS,6.4,2025
S0900,Student_900,Female,ECE,7.98,"Communication, Python, Excel",Placed,Accenture,3.94,2023
S0901,Student_901,Female,EEE,6.16,"SQL, Excel, Java",Placed,Tech Mahindra,9.98,2025
S0902,Student_902,Male,Civil,5.8,"Java, Excel, Data Analysis",Not Placed,Not selected,0,2024
S0903,Student_903,Male,IT,6.11,"C++, Java, Python",Placed,HCL,8.08,2025
S0904,Student_904,Male,CSE,7.99,"Excel, Machine Learning, Data Analysis",Not Placed,Not selected,0,2025
S0905,Student_905,Male,Civil,7.8,"C++, Python, Machine Learning",Placed,Wipro,9.37,2025
S0906,Student_906,Male,CSE,8.4,"Excel, Python, SQL",Not Placed,Not selected,0,2023
S0907,Student_907,Female,Mech,8.91,"Python, Data Analysis, Excel",Placed,Capgemini,3.2,2023
S0908,Student_908,Male,IT,6.52,"Python, Power BI, Data Analysis",Placed,HCL,9.46,2024
S0909,Student_909,Male,IT,7.73,"Python, Communication, Java",Placed,Deloitte,3.63,2023
S0910,Student_910,Male,ECE,7.71,"Java, SQL, Communication",Placed,Tech Mahindra,9.91,2025
S0911,Student_911,Male,IT,7.06,"Java, C++, Excel",Placed,Accenture,6.34,2025
S0912,Student_912,Male,ECE,7.1,"Power BI, SQL, Data Analysis",Placed,HCL,5.76,2025
S0913,Student_913,Female,Civil,9.03,"Java, Excel, Python",Not Placed,Not selected,0,2023
S0914,Student_914,Female,CSE,6.84,"Power BI, Data Analysis, Machine Learning",Not Placed,Not selected,0,2024
S0915,Student_915,Male,Civil,8.86,"Communication, Python, Excel",Placed,Infosys,3.77,2024
S0916,Student_916,Male,ECE,5.88,"Communication, SQL, Python",Not Placed,Not selected,0,2023
S0917,Student_917,Female,ECE,6.8,"Python, SQL, Excel",Placed,IBM,5.02,2023
S0918,Student_918,Male,Civil,9.4,"C++, Excel, SQL",Placed,Cognizant,10.44,2025
S0919,Student_919,Male,ECE,7.92,"SQL, Excel, Machine Learning",Placed,IBM,6.32,2024
S0920,Student_920,Female,IT,7.26,"Python, Communication, Data Analysis",Not Placed,Not selected,0,2025
S0921,Student_921,Female,Mech,9.27,"SQL, Communication, Power BI",Placed,Capgemini,3.61,2025
S0922,Student_922,Female,CSE,6.49,"SQL, Java, C++",Placed,IBM,4.25,2025
S0923,Student_923,Male,CSE,6.38,"Power BI, C++, Communication",Not Placed,Not selected,0,2023
S0924,Student_924,Female,IT,7.42,"C++, Communication, Data Analysis",Placed,Accenture,8.3,2025
S0925,Student_925,Female,CSE,8.71,"Python, SQL, Excel",Not Placed,Not selected,0,2024
S0926,Student_926,Male,CSE,6.79,"Power BI, SQL, Machine Learning",Placed,Infosys,8.86,2024
S0927,Student_927,Male,ECE,9.53,"C++, SQL, Machine Learning",Not Placed,Not selected,0,2025
S0928,Student_928,Male,Mech,9.18,"SQL, Java, Power BI",Not Placed,Not selected,0,2024
S0929,Student_929,Male,Mech,6.28,"Power BI, Machine Learning, Java",Not Placed,Not selected,0,2024
S0930,Student_930,Female,CSE,8.84,"Machine Learning, C++, Excel",Placed,Tech Mahindra,11.41,2023
S0931,Student_931,Male,EEE,8.99,"C++, Java, Data Analysis",Placed,IBM,5.64,2025
S0932,Student_932,Male,ECE,6.19,"SQL, Java, C++",Placed,Deloitte,5.41,2023
S0933,Student_933,Male,Mech,6,"Power BI, Communication, SQL",Placed,Deloitte,6.43,2023
S0934,Student_934,Female,EEE,6.56,"Data Analysis, SQL, Power BI",Placed,TCS,7.82,2024
S0935,Student_935,Male,CSE,8.9,"Python, SQL, Java",Placed,HCL,11.71,2023
S0936,Student_936,Male,IT,7.57,"SQL, Data Analysis, Machine Learning",Placed,IBM,5.92,2024
S0937,Student_937,Female,Mech,8.24,"Python, SQL, Machine Learning",Placed,TCS,9.06,2025
S0938,Student_938,Male,CSE,6.05,"SQL, Python, Power BI",Not Placed,Not selected,0,2023
S0939,Student_939,Male,ECE,8.07,"Power BI, Data Analysis, Excel",Placed,Deloitte,4.11,2024
S0940,Student_940,Male,Civil,8.57,"Java, Power BI, Data Analysis",Placed,Capgemini,9.64,2024
S0941,Student_941,Female,EEE,6.84,"Data Analysis, C++, Communication",Placed,Accenture,5.77,2025
S0942,Student_942,Female,IT,9.68,"SQL, Python, Machine Learning",Placed,TCS,8.66,2024
S0943,Student_943,Male,Civil,6.53,"Communication, C++, Excel",Placed,Accenture,4.86,2025
S0944,Student_944,Male,EEE,8.51,"SQL, Java, Machine Learning",Placed,Cognizant,9.71,2025
S0945,Student_945,Female,ECE,7.98,"C++, Python, SQL",Not Placed,Not selected,0,2024
S0946,Student_946,Female,EEE,9.03,"C++, Excel, Python",Placed,Capgemini,9.35,2025
S0947,Student_947,Male,Mech,5.87,"Python, Java, Communication",Placed,Wipro,8.86,2024
S0948,Student_948,Male,EEE,7.31,"C++, Communication, Excel",Not Placed,Not selected,0,2025
S0949,Student_949,Male,CSE,9.45,"Power BI, Java, Data Analysis",Placed,HCL,3.52,2023
S0950,Student_950,Female,CSE,6.87,"SQL, Data Analysis, Communication",Placed,HCL,3.36,2024
S0951,Student_951,Female,Mech,5.56,"Python, Communication, Excel",Placed,HCL,7.58,2023
S0952,Student_952,Male,Mech,5.72,"Excel, Data Analysis, SQL",Placed,Wipro,4.23,2025
S0953,Student_953,Female,IT,5.85,"C++, Machine Learning, Java",Placed,IBM,7.17,2025
S0954,Student_954,Female,Civil,6,"C++, Data Analysis, Communication",Not Placed,Not selected,0,2025
S0955,Student_955,Female,Mech,8.16,"Excel, C++, Java",Placed,Wipro,11.49,2023
S0956,Student_956,Female,ECE,7.23,"Excel, Communication, Power BI",Not Placed,Not selected,0,2024
S0957,Student_957,Male,ECE,5.93,"Python, Excel, Communication",Placed,TCS,4.26,2025
S0958,Student_958,Female,Civil,8.98,"Machine Learning, Communication, Java",Placed,Tech Mahindra,8.88,2023
S0959,Student_959,Male,CSE,7.54,"Java, Machine Learning, Communication",Not Placed,Not selected,0,2024
S0960,Student_960,Male,EEE,5.66,"Machine Learning, SQL, C++",Placed,Infosys,6.98,2023
S0961,Student_961,Female,Mech,7.99,"Python, Excel, C++",Placed,Accenture,8.29,2024
S0962,Student_962,Female,Mech,5.95,"Excel, Machine Learning, Power BI",Placed,Capgemini,11.26,2025
S0963,Student_963,Male,EEE,5.94,"Java, Communication, Power BI",Placed,Capgemini,10.64,2023
S0964,Student_964,Female,CSE,5.69,"C++, Python, Excel",Placed,Wipro,11,2024
S0965,Student_965,Female,ECE,8.17,"SQL, Data Analysis, Power BI",Placed,Accenture,8.82,2023
S0966,Student_966,Female,IT,7.56,"Machine Learning, C++, Data Analysis",Placed,Wipro,6.41,2024
S0967,Student_967,Female,Civil,6.77,"Machine Learning, Java, SQL",Placed,Capgemini,4.02,2023
S0968,Student_968,Female,CSE,7.62,"Power BI, C++, Machine Learning",Placed,Cognizant,3.02,2025
S0969,Student_969,Female,IT,8.78,"Excel, Data Analysis, SQL",Placed,Infosys,9.11,2024
S0970,Student_970,Female,CSE,6.03,"Power BI, Excel, SQL",Placed,Infosys,6.65,2025
S0971,Student_971,Female,Civil,7.17,"Python, Communication, C++",Placed,IBM,3.82,2025
S0972,Student_972,Female,Civil,9.56,"Data Analysis, Communication, Machine Learning",Not Placed,Not selected,0,2023
S0973,Student_973,Female,CSE,6.07,"C++, SQL, Python",Not Placed,Not selected,0,2023
S0974,Student_974,Male,ECE,7.03,"Python, SQL, Machine Learning",Placed,Cognizant,4.1,2025
S0975,Student_975,Male,Mech,9.12,"Power BI, Java, C++",Placed,HCL,3.22,2025
S0976,Student_976,Female,Mech,9.4,"Excel, Python, Power BI",Not Placed,Not selected,0,2023
S0977,Student_977,Female,IT,7.67,"Communication, Data Analysis, Java",Placed,Infosys,4.58,2023
S0978,Student_978,Female,IT,7.49,"Python, C++, Power BI",Placed,Tech Mahindra,7.09,2025
S0979,Student_979,Female,IT,8.71,"Java, Python, Power BI",Placed,IBM,4.22,2025
S0980,Student_980,Male,Civil,8.54,"C++, SQL, Data Analysis",Placed,IBM,4.61,2025
S0981,Student_981,Female,EEE,7.94,"Java, Excel, SQL",Placed,Capgemini,6.17,2024
S0982,Student_982,Female,EEE,9.08,"SQL, Excel, Data Analysis",Placed,Accenture,7.7,2025
S0983,Student_983,Male,ECE,5.51,"Data Analysis, Excel, Java",Not Placed,Not selected,0,2025
S0984,Student_984,Male,Civil,9.32,"Machine Learning, Communication, Data Analysis",Not Placed,Not selected,0,2023
S0985,Student_985,Female,IT,5.64,"Power BI, Communication, Excel",Placed,Infosys,9.2,2025
S0986,Student_986,Male,Mech,8.55,"Python, Communication, Excel",Not Placed,Not selected,0,2023
S0987,Student_987,Female,EEE,6.34,"Excel, Machine Learning, Python",Not Placed,Not selected,0,2025
S0988,Student_988,Male,Mech,9.62,"Data Analysis, Excel, C++",Placed,Deloitte,11.9,2025
S0989,Student_989,Male,EEE,7.36,"Data Analysis, Communication, SQL",Placed,Cognizant,5.46,2025
S0990,Student_990,Male,IT,9.48,"Python, Machine Learning, Power BI",Not Placed,Not selected,0,2025
S0991,Student_991,Male,ECE,8.8,"Power BI, Excel, Python",Placed,TCS,7.21,2023
S0992,Student_992,Female,EEE,9.09,"SQL, C++, Data Analysis",Placed,Wipro,8.88,2023
S0993,Student_993,Male,EEE,5.95,"Java, Python, Communication",Placed,Cognizant,8.76,2025
S0994,Student_994,Male,Mech,7.92,"SQL, Python, Data Analysis",Placed,Cognizant,6.99,2025
S0995,Student_995,Male,CSE,6.75,"Java, Machine Learning, Data Analysis",Placed,Wipro,5.52,2023
S0996,Student_996,Male,IT,6.08,"Machine Learning, Java, C++",Placed,Cognizant,7.96,2023
S0997,Student_997,Male,ECE,8.09,"SQL, Java, Excel",Placed,Infosys,11.81,2024
S0998,Student_998,Female,ECE,8.56,"Java, SQL, Power BI",Not Placed,Not selected,0,2023
S0999,Student_999,Male,Civil,9.42,"Data Analysis, Communication, Machine Learning",Placed,IBM,9.55,2023
S1000,Student_1000,Male,CSE,7.64,"Data Analysis, Java, C++",Placed,Tech Mahindra,10.86,2024
S1001,Student_1001,Male,Civil,8.67,"Python, Machine Learning, Data Analysis",Not Placed,Not selected,0,2025
S1002,Student_1002,Female,Mech,8.83,"Machine Learning, Java, SQL",Placed,Capgemini,8.83,2023
S1003,Student_1003,Female,Civil,6.52,"Excel, Java, Data Analysis",Placed,Capgemini,9.88,2025
S1004,Student_1004,Female,Civil,9.23,"Data Analysis, Machine Learning, Communication",Not Placed,Not selected,0,2023
S1005,Student_1005,Male,Civil,8.09,"Java, C++, Communication",Placed,Cognizant,10.5,2024
S1006,Student_1006,Female,CSE,7.62,"SQL, Communication, Java",Not Placed,Not selected,0,2024
S1007,Student_1007,Male,Civil,5.67,"Data Analysis, C++, Java",Placed,Accenture,10.63,2023
S1008,Student_1008,Male,CSE,6.54,"Communication, SQL, Machine Learning",Placed,TCS,6.63,2023
S1009,Student_1009,Male,Mech,8.28,"Power BI, Communication, Data Analysis",Not Placed,Not selected,0,2025
S1010,Student_1010,Male,EEE,9.11,"Power BI, C++, Java",Placed,HCL,7.23,2023
S1011,Student_1011,Female,Mech,5.57,"Communication, Python, C++",Placed,Tech Mahindra,11.4,2024
S1012,Student_1012,Female,Mech,7.97,"Machine Learning, Python, Power BI",Placed,Tech Mahindra,10.23,2023
S1013,Student_1013,Female,ECE,6.79,"Excel, Data Analysis, SQL",Not Placed,Not selected,0,2023
S1014,Student_1014,Male,EEE,8.46,"Machine Learning, Excel, SQL",Placed,Tech Mahindra,10.63,2024
S1015,Student_1015,Female,EEE,5.76,"Power BI, Python, Excel",Placed,Infosys,9.55,2025
S1016,Student_1016,Female,Civil,8.59,"Power BI, Data Analysis, C++",Not Placed,Not selected,0,2024
S1017,Student_1017,Female,ECE,8.33,"SQL, C++, Java",Not Placed,Not selected,0,2025
S1018,Student_1018,Female,ECE,6.19,"C++, Python, SQL",Not Placed,Not selected,0,2023
S1019,Student_1019,Female,EEE,8.8,"SQL, Data Analysis, Python",Placed,Infosys,5.09,2024
S1020,Student_1020,Male,EEE,9.06,"Python, Java, Power BI",Not Placed,Not selected,0,2023
S1021,Student_1021,Male,EEE,7.07,"SQL, Power BI, Excel",Placed,Infosys,3.24,2025
S1022,Student_1022,Female,Civil,5.82,"Data Analysis, Python, SQL",Placed,Accenture,5.82,2025
S1023,Student_1023,Male,Civil,6.54,"Power BI, Java, Excel",Placed,Cognizant,9.35,2023
S1024,Student_1024,Male,Civil,6.79,"Communication, Power BI, Data Analysis",Placed,Tech Mahindra,4,2025
S1025,Student_1025,Male,IT,6.09,"Python, Communication, Power BI",Placed,HCL,9,2025
S1026,Student_1026,Male,Mech,9.04,"Power BI, SQL, Python",Placed,Tech Mahindra,8.71,2024
S1027,Student_1027,Female,Civil,7.23,"Java, Excel, Communication",Not Placed,Not selected,0,2025
S1028,Student_1028,Male,Mech,7.91,"Communication, Java, Data Analysis",Placed,Tech Mahindra,6.36,2025
S1029,Student_1029,Female,CSE,5.51,"Java, SQL, Excel",Placed,IBM,7.77,2024
S1030,Student_1030,Male,Civil,6.3,"Java, Data Analysis, Python",Placed,Deloitte,9.48,2025
S1031,Student_1031,Male,Civil,7.43,"SQL, Communication, C++",Placed,Infosys,4.76,2024
S1032,Student_1032,Female,CSE,9.61,"Java, Python, Data Analysis",Placed,Deloitte,6.74,2025
S1033,Student_1033,Male,IT,6.21,"Python, SQL, Java",Placed,Accenture,5.97,2023
S1034,Student_1034,Female,Mech,7.35,"Python, Excel, Data Analysis",Placed,Wipro,6.93,2023
S1035,Student_1035,Male,IT,5.87,"Java, SQL, C++",Not Placed,Not selected,0,2025
S1036,Student_1036,Male,EEE,7.46,"Communication, SQL, Data Analysis",Not Placed,Not selected,0,2023
S1037,Student_1037,Female,ECE,5.69,"SQL, Excel, Java",Placed,Infosys,10.29,2023
S1038,Student_1038,Female,EEE,9.04,"Data Analysis, Machine Learning, Excel",Placed,Infosys,4.62,2024
S1039,Student_1039,Male,IT,7.5,"Data Analysis, SQL, Communication",Placed,Infosys,9.09,2025
S1040,Student_1040,Male,ECE,7.51,"Java, Machine Learning, Data Analysis",Not Placed,Not selected,0,2023
S1041,Student_1041,Female,EEE,7.9,"SQL, Excel, Communication",Not Placed,Not selected,0,2024
S1042,Student_1042,Female,Mech,7.47,"Python, SQL, Excel",Placed,Deloitte,7.78,2025
S1043,Student_1043,Female,ECE,8.86,"Machine Learning, C++, Power BI",Placed,Accenture,11.08,2023
S1044,Student_1044,Male,Mech,9.4,"SQL, Python, Power BI",Not Placed,Not selected,0,2024
S1045,Student_1045,Female,Civil,9.22,"SQL, Communication, Python",Placed,Tech Mahindra,7.29,2024
S1046,Student_1046,Female,IT,5.62,"SQL, Java, Data Analysis",Not Placed,Not selected,0,2025
S1047,Student_1047,Male,CSE,8.78,"Data Analysis, C++, Machine Learning",Placed,Deloitte,9.73,2025
S1048,Student_1048,Female,EEE,7.2,"Excel, SQL, Power BI",Placed,Tech Mahindra,3.31,2025
S1049,Student_1049,Female,CSE,8.39,"Java, C++, Machine Learning",Placed,IBM,10.62,2024
S1050,Student_1050,Female,Mech,8.18,"Excel, C++, Machine Learning",Not Placed,Not selected,0,2025
S1051,Student_1051,Female,EEE,8.64,"Data Analysis, Excel, Machine Learning",Not Placed,Not selected,0,2024
S1052,Student_1052,Male,ECE,9.28,"Power BI, Data Analysis, SQL",Placed,TCS,8.19,2023
S1053,Student_1053,Male,Civil,6.6,"Communication, Python, Data Analysis",Placed,Tech Mahindra,5.41,2025
S1054,Student_1054,Female,EEE,8.61,"Machine Learning, Data Analysis, SQL",Not Placed,Not selected,0,2023
S1055,Student_1055,Female,IT,7.14,"Power BI, C++, Communication",Placed,HCL,3.89,2025
S1056,Student_1056,Male,Civil,9.15,"Excel, Power BI, Java",Placed,Infosys,11.16,2024
S1057,Student_1057,Male,EEE,6.58,"Machine Learning, Java, SQL",Not Placed,Not selected,0,2023
S1058,Student_1058,Female,Civil,8.59,"C++, SQL, Excel",Placed,Wipro,5.51,2023
S1059,Student_1059,Female,CSE,9.04,"SQL, Java, Machine Learning",Placed,Accenture,5.15,2023
S1060,Student_1060,Male,Mech,5.57,"Excel, Communication, Python",Placed,Capgemini,11.64,2024
S1061,Student_1061,Male,IT,7.06,"SQL, Communication, Machine Learning",Not Placed,Not selected,0,2024
S1062,Student_1062,Female,Mech,6.81,"Machine Learning, SQL, Power BI",Placed,Accenture,7.88,2024
S1063,Student_1063,Female,Mech,9.3,"SQL, Excel, Communication",Placed,Wipro,8.51,2024
S1064,Student_1064,Male,ECE,8.48,"Python, Power BI, Java",Placed,Tech Mahindra,6.5,2023
S1065,Student_1065,Female,ECE,9.65,"Excel, Power BI, SQL",Placed,Cognizant,3.31,2024
S1066,Student_1066,Male,Mech,9.18,"Java, C++, Communication",Placed,Cognizant,9.62,2025
S1067,Student_1067,Male,ECE,7.37,"Python, Communication, Java",Placed,Capgemini,10.87,2024
S1068,Student_1068,Male,IT,5.74,"Excel, C++, Communication",Not Placed,Not selected,0,2023
S1069,Student_1069,Male,Mech,6.61,"Data Analysis, Java, Excel",Placed,Wipro,4.11,2024
S1070,Student_1070,Female,IT,9.77,"Communication, Power BI, Machine Learning",Not Placed,Not selected,0,2024
S1071,Student_1071,Female,EEE,6.58,"Data Analysis, Java, Machine Learning",Placed,Cognizant,7.34,2025
S1072,Student_1072,Female,CSE,8.25,"SQL, Communication, Power BI",Not Placed,Not selected,0,2025
S1073,Student_1073,Male,ECE,7.64,"Power BI, SQL, Machine Learning",Placed,Wipro,9.31,2025
S1074,Student_1074,Male,ECE,9.07,"Machine Learning, Data Analysis, Power BI",Placed,HCL,11.33,2023
S1075,Student_1075,Female,EEE,9.16,"Communication, Machine Learning, Excel",Placed,Tech Mahindra,3.98,2024
S1076,Student_1076,Female,CSE,7.4,"C++, Power BI, Machine Learning",Placed,Tech Mahindra,6.36,2025
S1077,Student_1077,Female,ECE,5.77,"Communication, Machine Learning, Data Analysis",Not Placed,Not selected,0,2023
S1078,Student_1078,Male,Civil,9.05,"Python, C++, Communication",Not Placed,Not selected,0,2025
S1079,Student_1079,Female,CSE,8.82,"Communication, Data Analysis, Machine Learning",Not Placed,Not selected,0,2025
S1080,Student_1080,Male,Mech,6.13,"Java, Python, C++",Placed,Infosys,5.9,2025
S1081,Student_1081,Male,ECE,8.08,"Machine Learning, Communication, C++",Placed,TCS,3.16,2024
S1082,Student_1082,Female,Mech,5.68,"Data Analysis, Excel, Power BI",Placed,HCL,3.59,2024
S1083,Student_1083,Female,Civil,9.29,"Machine Learning, Java, SQL",Placed,Infosys,8.59,2025
S1084,Student_1084,Male,CSE,8.73,"Data Analysis, Java, SQL",Placed,Infosys,10.58,2024
S1085,Student_1085,Male,IT,9.79,"Machine Learning, Java, Communication",Placed,Cognizant,10.63,2023
S1086,Student_1086,Male,IT,5.52,"Python, Communication, Machine Learning",Placed,Wipro,3.55,2025
S1087,Student_1087,Male,Mech,6.51,"Power BI, SQL, Machine Learning",Placed,Accenture,4.82,2024
S1088,Student_1088,Female,IT,9.1,"Communication, SQL, Power BI",Not Placed,Not selected,0,2025
S1089,Student_1089,Male,IT,6.1,"Data Analysis, SQL, Communication",Placed,HCL,6.41,2023
S1090,Student_1090,Female,ECE,6.42,"Power BI, Data Analysis, Machine Learning",Not Placed,Not selected,0,2024
S1091,Student_1091,Female,IT,9.63,"Java, Machine Learning, Python",Placed,Infosys,9.36,2025
S1092,Student_1092,Male,Mech,6.46,"C++, Excel, Communication",Placed,Capgemini,6.39,2024
S1093,Student_1093,Female,Mech,8.18,"Communication, Data Analysis, Power BI",Placed,IBM,11.41,2023
S1094,Student_1094,Female,Civil,6.4,"Excel, C++, Machine Learning",Not Placed,Not selected,0,2025
S1095,Student_1095,Female,Mech,9.09,"SQL, Power BI, Python",Placed,TCS,3.45,2025
S1096,Student_1096,Female,Civil,7.91,"Python, Java, Communication",Placed,Infosys,3.89,2024
S1097,Student_1097,Female,ECE,5.96,"Communication, Machine Learning, SQL",Placed,Deloitte,8.67,2025
S1098,Student_1098,Male,IT,6.93,"Communication, SQL, Data Analysis",Placed,IBM,5.79,2023
S1099,Student_1099,Female,CSE,9.01,"Communication, Data Analysis, Excel",Placed,TCS,9.69,2024
S1100,Student_1100,Female,EEE,8.64,"Python, Machine Learning, Data Analysis",Placed,IBM,7.23,2025
